limite_credito;genero;nivel_educativo;estado_civil;edad;est_pago_sep;est_pago_ago;est_pago_jul;est_pago_jun;est_pago_may;est_pago_abr;deuda_sep;deuda_ago;deuda_jul;deuda_jun;deuda_may;deuda_abr;pago_sep;pago_ago;pago_jul;pago_jun;pago_may;pago_abr;incumplimiento_sig_mes;util_sep;util_ago;util_jul;util_jun;util_may;util_abr;avg_retraso;var_deuda_reciente;ratio_pago_sep;total_pagos;total_deuda;rango_edad_2
50000;1;3;2;38;0;0;0;0;0;0;50174;32012;34274;38668;40416;20355;3000;3000;5000;2000;3000;1200;0;1.00348;0.64024;0.68548;0.77336;0.80832;0.4071;0.0;18162;0.09371485692865175;17200;215899;2
300000;0;1;2;39;-1;-1;-2;-2;-2;-2;2019;-1;-1;-1;-1;-1;1;0;0;0;0;2774;1;0.00673;-3.3333333333333333e-06;-3.3333333333333333e-06;-3.3333333333333333e-06;-3.3333333333333333e-06;-3.3333333333333333e-06;-1.6666666666666667;2020;0.0;2775;2014;2
80000;0;3;0;34;0;0;0;0;0;0;59451;29668;22740;13099;6551;0;1834;2124;0;0;0;0;0;0.7431375;0.37085;0.28425;0.1637375;0.0818875;0.0;0.0;29783;0.06181744640690306;3958;131509;2
50000;0;1;2;27;0;0;0;0;0;0;39607;40399;36712;33485;37712;40065;5014;5000;5000;5000;5000;5000;0;0.79214;0.80798;0.73424;0.6697;0.75424;0.8013;0.0;-792;0.1241119829698755;30014;227980;1
110000;0;2;1;41;0;0;0;0;0;0;100143;98338;92457;79496;72458;72168;4000;4000;3530;4000;4000;5000;0;0.9103909090909091;0.8939818181818182;0.8405181818181818;0.722690909090909;0.6587090909090909;0.6560727272727273;0.0;1805;0.04067603571355936;24530;515060;3
110000;0;1;2;32;1;-1;0;0;0;-2;0;1670;11693;7903;-18;-18;1670;10200;0;0;0;0;0;0.0;0.015181818181818182;0.1063;0.07184545454545455;-0.00016363636363636363;-0.00016363636363636363;-0.3333333333333333;-1670;1.0;11870;21230;2
390000;0;1;1;34;-1;-1;0;0;0;-1;3060;60248;53157;73183;69592;24629;60248;7183;66000;0;24629;43433;0;0.007846153846153846;0.15448205128205128;0.1363;0.18764871794871796;0.17844102564102565;0.06315128205128205;-0.5;-57188;1.0;201493;283869;2
200000;1;3;2;46;-1;-1;-1;-1;-1;-1;396;396;396;396;396;396;396;396;396;396;396;396;0;0.00198;0.00198;0.00198;0.00198;0.00198;0.00198;-1.0;0;1.0;2376;2376;3
30000;1;1;1;38;8;7;6;5;4;3;35031;34552;33756;32960;31881;31085;0;0;0;0;0;0;1;1.1677;1.1517333333333333;1.1252;1.0986666666666667;1.0627;1.0361666666666667;5.5;479;0.0;0;199265;2
230000;1;1;2;30;0;0;0;0;0;0;101874;97302;97383;97487;96588;95221;8000;5016;5000;5000;5000;5200;0;0.4429304347826087;0.4230521739130435;0.42340434782608694;0.4238565217391304;0.4199478260869565;0.41400434782608697;0.0;4572;0.08221824834021911;33216;585855;2
210000;0;1;1;44;-2;-2;-2;-2;-2;-2;0;70;24329;780;0;1615;70;24259;780;0;1615;8198;0;0.0;0.0003333333333333333;0.11585238095238096;0.0037142857142857142;0.0;0.00769047619047619;-2.0;-70;1.0;34922;26794;3
30000;0;2;1;54;-1;-1;-1;-1;-1;-1;3334;3366;890;2662;1542;-2695;3366;890;2662;1542;0;6000;0;0.11113333333333333;0.1122;0.029666666666666668;0.08873333333333333;0.0514;-0.08983333333333333;-1.0;-32;1.0;14460;9099;4
130000;0;3;1;41;0;0;0;0;0;0;101885;72686;70672;64530;63041;56493;3500;2389;2368;5000;1964;1707;0;0.7837307692307692;0.559123076923077;0.5436307692307693;0.49638461538461537;0.4849307692307692;0.43456153846153844;0.0;29199;0.04815232644525769;16928;429307;3
130000;1;3;2;37;1;-2;-1;0;0;0;-896;-896;2604;2604;1;1;0;3500;0;0;0;0;0;-0.006892307692307692;-0.006892307692307692;0.02003076923076923;0.02003076923076923;7.692307692307692e-06;7.692307692307692e-06;-0.3333333333333333;0;0.0;3500;3418;2
480000;0;1;2;27;-1;0;0;0;0;0;12759;15410;20116;10060;9301;923;3001;5000;500;500;500;21299;0;0.02658125;0.03210416666666667;0.04190833333333333;0.020958333333333332;0.019377083333333333;0.0019229166666666667;-0.16666666666666666;-2651;0.1947436729396496;30800;68569;1
160000;0;1;1;37;-1;-1;-1;-1;-1;-1;9293;5875;9121;2412;2271;2187;5902;9128;2412;2271;2187;4792;0;0.05808125;0.03671875;0.05700625;0.015075;0.01419375;0.01366875;-1.0;3418;1.004595744680851;26692;31159;2
10000;1;1;2;27;0;0;0;0;0;-1;6599;7736;8492;8138;4990;1598;1400;1000;1009;1000;1598;0;0;0.6599;0.7736;0.8492;0.8138;0.499;0.1598;-0.16666666666666666;-1137;0.1809720785935884;6007;37553;1
360000;0;2;2;33;-1;-1;-2;-2;-2;-2;8552;1118;1227;1541;1389;390;1118;1227;1541;1389;390;390;0;0.023755555555555554;0.0031055555555555554;0.0034083333333333335;0.004280555555555556;0.0038583333333333334;0.0010833333333333333;-1.6666666666666667;7434;1.0;6055;14217;2
260000;0;2;1;28;0;0;0;0;-1;0;251811;256753;143240;150000;14098;28736;9388;5000;10000;14098;15000;15000;0;0.9685038461538461;0.9875115384615385;0.550923076923077;0.5769230769230769;0.05422307692307692;0.11052307692307692;-0.16666666666666666;-4942;0.03656432446748431;68486;844638;1
330000;0;2;1;45;0;0;0;0;0;0;47644;48906;50531;50595;40491;31020;2000;2500;1309;1243;2027;1056;0;0.14437575757575757;0.1482;0.1531242424242424;0.15331818181818183;0.1227;0.094;0.0;-1262;0.040894777736883;10135;269187;3
30000;0;2;1;47;1;2;2;-2;-2;-2;5163;2475;0;0;0;0;0;0;0;0;0;0;1;0.1721;0.0825;0.0;0.0;0.0;0.0;-0.16666666666666666;2688;0.0;0;7638;3
80000;1;2;1;31;2;0;0;-2;-2;-2;81712;78535;0;0;0;0;3271;0;0;0;0;0;1;1.0214;0.9816875;0.0;0.0;0.0;0.0;-0.6666666666666666;3177;0.041650219647291015;3271;160247;2
120000;0;2;1;29;-1;-1;-1;-1;-1;-1;7778;3157;5456;0;2777;0;3179;5463;0;2777;0;0;1;0.06481666666666666;0.026308333333333333;0.04546666666666667;0.0;0.023141666666666668;0.0;-1.0;4621;1.0069686411149825;11419;19168;1
170000;1;2;2;30;0;0;0;-1;-1;-1;6383;7189;-1;192;0;397;1000;0;193;0;397;0;1;0.03754705882352941;0.04228823529411765;-5.882352941176471e-06;0.0011294117647058823;0.0;0.0023352941176470587;-0.5;-806;0.13910140492418974;1590;14160;2
140000;0;1;2;31;1;-2;-2;-2;-2;-2;0;241;0;0;0;0;241;0;0;0;0;1419;0;0.0;0.0017214285714285715;0.0;0.0;0.0;0.0;-1.5;-241;1.0;1660;241;2
80000;0;2;2;37;-2;-2;-2;-2;-2;-2;3946;0;0;0;0;0;0;0;0;0;0;0;0;0.049325;0.0;0.0;0.0;0.0;0.0;-2.0;3946;0.0;0;3946;2
200000;1;3;1;44;0;0;0;0;0;0;138877;144085;142520;151078;176717;168431;6437;5000;10000;27080;10017;4200;0;0.694385;0.720425;0.7126;0.75539;0.883585;0.842155;0.0;-5208;0.04467501821841274;62734;921708;3
80000;0;2;2;26;-1;2;2;-2;-2;-2;780;780;0;0;0;0;0;0;0;0;0;0;1;0.00975;0.00975;0.0;0.0;0.0;0.0;-0.5;0;0.0;0;1560;1
230000;1;2;1;36;0;0;0;0;0;0;19505;20715;19750;19506;19255;17479;3000;3000;3000;3000;3000;3000;0;0.08480434782608695;0.09006521739130435;0.08586956521739131;0.08480869565217392;0.08371739130434783;0.07599565217391305;0.0;-1210;0.14482259232440262;18000;116210;2
260000;0;1;1;40;-2;-2;-2;-2;-2;-2;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.009615384615384616;0.0;0.0;0.0;0.0;0.0;-2.0;2500;0.0;0;2500;3
50000;0;2;2;28;-1;-1;-1;-1;-1;-1;780;0;390;390;885;885;0;390;390;885;885;885;0;0.0156;0.0;0.0078;0.0078;0.0177;0.0177;-1.0;780;0.0;3435;3330;1
340000;1;2;1;35;1;-2;-2;-2;-2;-2;-6;-6;-6;-6;-6;-6;0;0;0;0;0;0;0;-1.764705882352941e-05;-1.764705882352941e-05;-1.764705882352941e-05;-1.764705882352941e-05;-1.764705882352941e-05;-1.764705882352941e-05;-1.5;0;0.0;0;-36;2
50000;1;1;2;39;0;0;0;0;0;0;49869;42146;43927;19234;18799;16412;2146;3927;1234;1000;1450;2000;0;0.99738;0.84292;0.87854;0.38468;0.37598;0.32824;0.0;7723;0.05091823660608361;11757;190387;2
200000;0;3;2;45;1;-2;-2;-2;-1;0;666;1928;-15;1753;4717;1230;1937;0;1768;6137;0;27;0;0.00333;0.00964;-7.5e-05;0.008765;0.023585;0.00615;-1.0;-1262;1.004668049792531;9869;10279;3
280000;0;2;2;36;0;0;0;0;0;0;91093;92775;81718;83347;85623;87252;3224;2965;2987;3623;3148;3194;0;0.32533214285714285;0.3313392857142857;0.29185;0.29766785714285715;0.3057964285714286;0.31161428571428573;0.0;-1682;0.034750741040150905;19141;521808;2
170000;1;2;2;35;0;0;0;0;0;2;115634;118823;120475;109993;115151;112232;5935;6040;4000;8000;0;4320;0;0.6802;0.6989588235294117;0.7086764705882352;0.6470176470588235;0.6773588235294118;0.6601882352941176;0.3333333333333333;-3189;0.049948242343654005;28295;692308;2
100000;0;2;1;38;2;2;2;0;0;2;37516;38622;37706;38148;40630;39827;2000;0;1369;3100;0;1443;0;0.37516;0.38622;0.37706;0.38148;0.4063;0.39827;1.3333333333333333;-1106;0.05178395733001916;7912;232449;2
360000;0;1;1;48;1;-1;-1;-2;-2;-2;491;3670;-114;-200;-200;-200;3700;0;0;0;0;0;1;0.0013638888888888889;0.010194444444444445;-0.00031666666666666665;-0.0005555555555555556;-0.0005555555555555556;-0.0005555555555555556;-1.1666666666666667;-3179;1.008174386920981;3700;3447;3
30000;0;1;2;23;0;0;0;0;0;0;14790;19563;16671;13353;13232;9601;12037;10038;8057;6000;4221;3258;1;0.493;0.6521;0.5557;0.4451;0.44106666666666666;0.32003333333333334;0.0;-4773;0.6152941777845934;43611;87210;1
150000;0;2;2;26;1;-2;-1;-1;-2;-2;2341;340;380;462;3;166;340;380;462;103;266;0;0;0.015606666666666666;0.002266666666666667;0.002533333333333333;0.00308;2e-05;0.0011066666666666666;-1.1666666666666667;2001;1.0;1551;3692;1
50000;1;2;2;29;-2;-2;-2;-2;-2;-2;15519;19259;18652;24312;28903;28294;4000;0;6000;5000;0;2000;0;0.31038;0.38518;0.37304;0.48624;0.57806;0.56588;-2.0;-3740;0.20769510358793292;17000;134939;1
40000;0;1;2;35;0;0;0;0;0;0;26801;36208;25378;28058;31145;38030;10000;5000;5000;5000;7500;4596;0;0.670025;0.9052;0.63445;0.70145;0.778625;0.95075;0.0;-9407;0.2761820592134335;37096;185620;2
30000;1;3;2;58;-1;-1;-1;0;0;0;390;390;1170;780;780;0;390;1170;0;0;0;0;0;0.013;0.013;0.039;0.026;0.026;0.0;-0.5;0;1.0;1560;3510;4
140000;0;1;1;35;0;0;0;0;0;0;26187;28431;26141;24958;27574;27151;3000;2000;2000;3000;1661;3500;0;0.18705;0.20307857142857144;0.18672142857142857;0.17827142857142858;0.19695714285714286;0.1939357142857143;0.0;-2244;0.10551862403714256;15161;160442;2
150000;1;2;2;30;-1;-1;-1;-1;-1;-1;8821;5943;6569;24604;4878;1477;5964;6588;24677;4896;1477;4303;0;0.05880666666666667;0.03962;0.04379333333333333;0.16402666666666665;0.03252;0.009846666666666667;-1.0;2878;1.0035335689045937;47905;52292;2
150000;0;2;2;37;0;0;0;0;0;0;152349;152359;150257;79162;79617;79670;7000;7000;5000;3000;4000;3500;0;1.01566;1.0157266666666667;1.0017133333333332;0.5277466666666667;0.53078;0.5311333333333333;0.0;-10;0.04594411882461817;29500;693414;2
360000;0;1;2;47;1;2;0;0;2;0;366577;345484;354469;187836;186172;189759;0;14148;11500;0;5324;5500;0;1.0182694444444444;0.9596777777777777;0.9846361111111112;0.5217666666666667;0.5171444444444444;0.5271083333333333;0.8333333333333334;21093;0.0;36472;1630297;3
170000;1;2;2;43;0;0;0;0;0;0;136485;87236;79244;59144;60228;61578;3602;3903;2265;2188;2353;2411;0;0.8028529411764705;0.5131529411764706;0.4661411764705882;0.3479058823529412;0.3542823529411765;0.3622235294117647;0.0;49249;0.04129029299830345;16722;483915;3
50000;1;1;2;26;0;0;0;0;0;2;44838;45894;47121;45625;49367;46001;1769;1996;1800;4603;0;1486;1;0.89676;0.91788;0.94242;0.9125;0.98734;0.92002;0.3333333333333333;-1056;0.03854534361790212;11654;278846;1
260000;0;1;1;43;-1;-1;-1;-1;0;-1;3209;0;2552;2236;2236;2450;0;2552;2236;0;2500;0;0;0.012342307692307692;0.0;0.009815384615384615;0.0086;0.0086;0.009423076923076923;-0.8333333333333334;3209;0.0;7288;12683;3
350000;0;3;1;32;-1;-1;-1;-1;-1;-1;70910;30372;90588;3047;-4;920;30516;91041;3062;0;924;5124;0;0.2026;0.08677714285714286;0.25882285714285713;0.008705714285714285;-1.1428571428571429e-05;0.0026285714285714285;-1.0;40538;1.0047412090082972;130667;195833;2
210000;0;2;1;41;-1;-1;-1;-1;-2;-2;17605;2032;106;-10;-10;-10;2164;106;0;0;0;0;0;0.08383333333333333;0.009676190476190475;0.0005047619047619048;-4.761904761904762e-05;-4.761904761904762e-05;-4.761904761904762e-05;-1.3333333333333333;15573;1.06496062992126;2270;19713;3
50000;0;2;1;39;3;2;2;-2;-2;-2;5171;4925;-350;-350;-350;-350;0;350;0;0;0;0;0;0.10342;0.0985;-0.007;-0.007;-0.007;-0.007;0.16666666666666666;246;0.0;350;8696;2
170000;1;2;1;46;0;0;0;0;0;0;94791;89330;88384;84456;69871;62012;4300;3314;3050;2600;2600;4860;1;0.5575941176470588;0.5254705882352941;0.5199058823529412;0.4968;0.41100588235294117;0.3647764705882353;0.0;5461;0.0481361244822568;20724;488844;3
50000;0;2;2;24;0;0;0;0;0;0;48600;47819;48527;39147;38314;37758;2200;1889;1510;1400;1700;2000;1;0.972;0.95638;0.97054;0.78294;0.76628;0.75516;0.0;781;0.046006817373847216;10699;260165;1
50000;0;2;1;32;0;0;0;0;0;2;24402;26872;28430;29160;31187;30537;8442;2000;1200;2500;0;1200;0;0.48804;0.53744;0.5686;0.5832;0.62374;0.61074;0.3333333333333333;-2470;0.3141559988091694;15342;170588;2
280000;0;2;2;33;-1;-1;-1;-1;-1;-1;281;5631;5525;0;21339;607;5631;5549;0;21339;607;0;0;0.0010035714285714285;0.020110714285714287;0.019732142857142858;0.0;0.07621071428571428;0.002167857142857143;-1.0;-5350;1.0;33126;33383;2
430000;1;2;2;42;0;0;0;0;0;0;59648;52811;45441;39174;28261;25411;2035;1587;1161;1943;995;606;0;0.13871627906976744;0.12281627906976744;0.10567674418604651;0.09110232558139535;0.06572325581395348;0.0590953488372093;0.0;6837;0.03853363882524474;8327;250746;3
340000;0;1;2;30;-1;-1;-1;-1;0;-1;8571;21012;10607;47258;35675;20691;21041;10607;47258;983;20691;23849;0;0.025208823529411766;0.0618;0.03119705882352941;0.13899411764705882;0.10492647058823529;0.060855882352941176;-0.8333333333333334;-12441;1.0013801637159718;124429;143814;2
310000;0;1;2;32;-2;-2;-2;-2;-2;-2;90654;20784;5649;9141;5122;380;27778;5649;9141;5122;380;2475;0;0.2924322580645161;0.06704516129032258;0.01822258064516129;0.029487096774193547;0.01652258064516129;0.0012258064516129032;-2.0;69870;1.3365088529638183;50545;131730;2
120000;1;1;1;41;-1;-1;-2;-1;0;-1;416;0;0;832;416;416;0;416;1248;0;416;0;0;0.0034666666666666665;0.0;0.0;0.006933333333333333;0.0034666666666666665;0.0034666666666666665;-1.0;416;0.0;2080;2080;3
200000;1;2;2;27;-1;-1;-1;-1;-1;-1;1990;2035;1577;2424;671;1606;2035;1577;2424;671;1606;27124;1;0.00995;0.010175;0.007885;0.01212;0.003355;0.00803;-1.0;-45;1.0;35437;10303;1
500000;0;2;2;41;-1;-1;-1;-1;0;-1;48650;15183;11626;8986;4465;24166;15183;11727;8986;0;24166;4117;0;0.0973;0.030366;0.023252;0.017972;0.00893;0.048332;-0.8333333333333334;33467;1.0;64179;113076;3
270000;1;3;1;53;0;0;0;0;0;0;239963;224278;196747;108242;72480;36440;8710;8119;4500;3000;2000;131904;1;0.8887518518518519;0.8306592592592592;0.7286925925925926;0.4008962962962963;0.26844444444444443;0.13496296296296295;0.0;15685;0.03883573065570408;158233;878150;4
190000;1;1;2;26;0;0;0;0;0;0;184136;186387;172506;89806;91744;93903;9000;6500;3500;3500;3800;3600;0;0.9691368421052632;0.9809842105263158;0.9079263157894737;0.47266315789473684;0.4828631578947368;0.4942263157894737;0.0;-2251;0.04828662943231019;29900;818482;1
340000;0;3;1;37;-1;-1;-1;-1;-1;-1;16275;20037;9085;9461;12654;7296;20047;9126;9481;12657;7306;9928;0;0.04786764705882353;0.05893235294117647;0.026720588235294118;0.027826470588235293;0.03721764705882353;0.021458823529411766;-1.0;-3762;1.0004990767080901;68545;74808;2
390000;0;3;2;30;0;0;0;0;0;0;338174;256104;221739;184529;175781;173442;8738;6545;6601;5700;6100;5000;0;0.8671128205128205;0.656676923076923;0.5685615384615385;0.47315128205128204;0.45072051282051284;0.44472307692307694;0.0;82070;0.03411895167588167;38684;1349769;2
90000;0;1;2;31;0;0;2;0;0;-1;63872;66983;63070;1184;4154;3502;5003;0;1000;4000;3502;1400;0;0.7096888888888889;0.7442555555555556;0.7007777777777778;0.013155555555555556;0.046155555555555554;0.03891111111111111;0.16666666666666666;-3111;0.0746905931355717;14905;202765;2
200000;0;2;1;27;0;0;0;0;2;2;174381;177078;184026;192069;198862;176770;7000;10000;11000;10043;0;7000;0;0.871905;0.88539;0.92013;0.960345;0.99431;0.88385;0.6666666666666666;-2697;0.039530602333434986;45043;1103186;1
230000;0;1;1;43;-2;-2;-2;-1;0;0;0;0;200;43998;23400;13000;0;200;43998;52;13000;26200;0;0.0;0.0;0.0008695652173913044;0.19129565217391303;0.10173913043478261;0.05652173913043478;-1.1666666666666667;0;0.0;83450;80598;3
100000;0;3;1;39;-2;-2;-2;-2;-2;-2;1890;24105;52262;9920;8633;53312;24105;52282;9920;8633;53312;4589;0;0.0189;0.24105;0.52262;0.0992;0.08633;0.53312;-2.0;-22215;1.0;152841;150122;2
30000;0;1;2;24;2;0;0;0;2;2;11483;12810;13591;14530;14154;15320;1519;1300;1166;0;1400;0;1;0.38276666666666664;0.427;0.45303333333333334;0.48433333333333334;0.4718;0.5106666666666667;1.0;-1327;0.1185792349726776;5385;81888;1
50000;1;2;1;50;0;0;0;0;0;0;6449;7314;8474;8488;8665;8843;1129;1289;303;313;321;472;0;0.12898;0.14628;0.16948;0.16976;0.1733;0.17686;0.0;-865;0.154361498496035;3827;48233;4
200000;0;1;1;44;1;-2;-2;-2;-2;-2;-40;-40;-40;-40;-40;-40;0;0;0;0;0;0;0;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-1.5;0;0.0;0;-240;3
50000;0;2;1;39;0;0;0;0;0;0;42822;43872;25400;24202;25904;27567;2000;2000;1000;2000;2000;2000;0;0.85644;0.87744;0.508;0.48404;0.51808;0.55134;0.0;-1050;0.045587162654996356;11000;189767;2
130000;1;2;2;31;0;0;0;0;0;0;5551;6953;8176;8884;9737;11404;1500;1500;1000;1000;2000;2000;1;0.0427;0.05348461538461539;0.06289230769230769;0.06833846153846154;0.0749;0.08772307692307692;0.0;-1402;0.21573421544656982;9000;50705;2
260000;1;2;1;46;0;0;0;0;0;0;29562;22429;11333;11651;12651;9247;1500;1000;1000;1000;205;1988;0;0.1137;0.08626538461538462;0.04358846153846154;0.04481153846153846;0.048657692307692305;0.03556538461538462;0.0;7133;0.06687770297382853;6693;96873;3
80000;0;1;1;28;-1;2;-1;-1;-1;-1;9598;6278;8721;3589;8209;10253;60;8721;3589;8209;10253;4829;0;0.119975;0.078475;0.1090125;0.0448625;0.1026125;0.1281625;-0.5;3320;0.009557183816502071;35661;46648;1
20000;1;2;2;30;1;-2;-2;-1;-1;-2;-2610;390;0;780;0;0;3000;0;780;0;0;0;0;-0.1305;0.0195;0.0;0.039;0.0;0.0;-1.1666666666666667;-3000;7.6923076923076925;3780;-1440;2
160000;0;2;1;27;0;0;0;0;0;0;31666;31865;32691;31490;28324;30798;3000;3000;3000;3000;3000;3000;0;0.1979125;0.19915625;0.20431875;0.1968125;0.177025;0.1924875;0.0;-199;0.09414718343009572;18000;186834;1
70000;0;3;2;24;0;0;0;0;-1;0;65429;67513;67767;69275;1058;48376;3136;2076;2243;1058;48000;2000;0;0.9347;0.9644714285714285;0.9681;0.9896428571428572;0.015114285714285714;0.6910857142857143;-0.16666666666666666;-2084;0.046450313272999276;58513;319418;1
70000;1;1;2;26;0;0;0;0;0;0;60701;61865;63063;10879;11127;13004;2735;2726;311;343;3000;2000;0;0.8671571428571428;0.8837857142857143;0.9009;0.15541428571428573;0.15895714285714285;0.18577142857142856;0.0;-1164;0.04420916511759476;11115;220639;1
400000;1;1;2;38;-1;-1;-1;-1;2;2;3456;49709;8834;57959;49590;22972;50263;8834;50000;0;8695;0;1;0.00864;0.1242725;0.022085;0.1448975;0.123975;0.05743;0.0;-46253;1.011144863103261;117792;192520;2
30000;1;1;2;26;1;-1;-1;-2;-2;-2;0;780;0;0;0;0;780;0;8000;0;0;0;0;0.0;0.026;0.0;0.0;0.0;0.0;-1.1666666666666667;-780;1.0;8780;780;1
240000;0;1;2;35;0;0;0;0;0;0;18336;19648;11138;11481;18265;4365;5118;5015;5000;10000;2000;5326;0;0.0764;0.08186666666666667;0.046408333333333336;0.0478375;0.07610416666666667;0.0181875;0.0;-1312;0.2604845276872964;32459;83233;2
40000;0;2;1;43;0;0;0;0;0;0;36415;37409;30019;30426;22867;12900;1939;1399;806;862;258;0;0;0.910375;0.935225;0.750475;0.76065;0.571675;0.3225;0.0;-994;0.05183244673741613;5264;170036;3
510000;0;3;1;61;0;0;2;0;0;0;181733;192903;181801;178179;223100;216225;17000;0;6508;50000;7000;6000;0;0.3563392156862745;0.37824117647058825;0.35647254901960784;0.3493705882352941;0.43745098039215685;0.4239705882352941;0.3333333333333333;-11170;0.08812719345992545;86508;1173941;5
20000;0;2;2;23;1;2;0;0;0;0;17538;16975;17651;17603;17962;0;0;1400;352;1139;0;1500;0;0.8769;0.84875;0.88255;0.88015;0.8981;0.0;0.5;563;0.0;4391;87729;1
80000;1;2;2;26;0;0;0;-2;-2;-2;60315;61650;0;0;0;0;2850;0;0;0;0;0;0;0.7539375;0.770625;0.0;0.0;0.0;0.0;-1.0;-1335;0.046228710462287104;2850;121965;1
10000;0;1;1;37;0;0;-2;-2;-2;-2;5300;0;0;0;0;0;0;0;0;0;0;0;0;0.53;0.0;0.0;0.0;0.0;0.0;-1.3333333333333333;5300;0.0;0;5300;2
50000;0;3;1;61;0;0;0;2;0;0;38158;35961;37417;24663;24655;26088;2220;2943;0;887;2000;716;0;0.76316;0.71922;0.74834;0.49326;0.4931;0.52176;0.3333333333333333;2197;0.06173354467339618;8766;186942;5
200000;1;2;1;31;1;2;2;0;0;0;29070;31302;29192;28170;28763;28453;3019;6;991;1032;1310;2000;0;0.14535;0.15651;0.14596;0.14085;0.143815;0.142265;0.8333333333333334;-2232;0.09644751134112836;8358;174950;2
140000;1;3;1;59;0;0;0;0;2;0;129684;130838;131910;136810;133090;134415;6193;6200;10000;0;5000;5000;0;0.9263142857142858;0.9345571428571429;0.9422142857142857;0.9772142857142857;0.9506428571428571;0.9601071428571428;0.3333333333333333;-1154;0.04733334352405265;32393;796747;4
60000;1;2;2;28;0;0;0;0;0;0;60721;61452;59797;30372;45283;24588;4000;1353;27826;1300;1903;3000;1;1.0120166666666666;1.0242;0.9966166666666667;0.5062;0.7547166666666667;0.4098;0.0;-731;0.06509145349215648;39382;282213;1
100000;1;1;2;27;0;0;0;0;-1;-1;5552;4784;4743;2805;354;443;1120;1000;0;354;443;441;1;0.05552;0.04784;0.04743;0.02805;0.00354;0.00443;-0.3333333333333333;768;0.23411371237458195;3358;18681;1
30000;0;2;1;34;2;2;0;0;0;0;30082;29315;30369;29787;30284;29057;0;1750;1025;1100;1500;1000;0;1.0027333333333333;0.9771666666666666;1.0123;0.9929;1.0094666666666667;0.9685666666666667;0.6666666666666666;767;0.0;6375;178894;2
500000;1;2;1;42;0;0;-1;-1;-1;-2;1131;0;157;2025;-1;-1;0;157;2029;0;0;649;0;0.002262;0.0;0.000314;0.00405;-2e-06;-2e-06;-0.8333333333333334;1131;0.0;2835;3311;3
420000;0;2;2;31;0;0;0;0;0;0;50771;48196;46932;45546;46369;42651;1862;2010;1700;1622;1520;1316;0;0.12088333333333333;0.11475238095238095;0.11174285714285714;0.10844285714285715;0.11040238095238095;0.10155;0.0;2575;0.03863391152792763;10030;280465;2
130000;0;2;1;36;2;2;0;0;0;2;131989;128467;131073;132399;140254;139209;0;6230;5000;10200;4400;4570;1;1.0153;0.9882076923076923;1.0082538461538462;1.0184538461538462;1.078876923076923;1.0708384615384616;1.0;3522;0.0;30400;803391;2
360000;0;1;1;56;0;-1;-1;-2;-2;-1;60206;7690;0;0;0;6232;7690;0;0;0;6232;158;0;0.16723888888888888;0.021361111111111112;0.0;0.0;0.0;0.01731111111111111;-1.1666666666666667;52516;1.0;14080;74128;4
150000;0;1;2;36;-1;-1;-1;-1;-1;0;9788;6252;30244;2434;29139;26987;6252;30620;2434;29139;1210;10000;0;0.06525333333333333;0.04168;0.20162666666666668;0.016226666666666667;0.19426;0.17991333333333334;-0.8333333333333334;3536;1.0;79655;104844;2
360000;1;1;2;33;-1;-1;-1;-1;-1;-1;845;-4;831;899;1172;820;0;835;899;1172;820;670;0;0.0023472222222222223;-1.1111111111111112e-05;0.0023083333333333332;0.0024972222222222223;0.0032555555555555554;0.002277777777777778;-1.0;849;0.0;4396;4563;2
230000;0;2;2;29;0;0;0;0;0;0;157107;119402;78875;76117;75428;150130;6000;3020;3000;2500;80000;5000;0;0.6830739130434783;0.5191391304347827;0.34293478260869564;0.33094347826086956;0.3279478260869565;0.6527391304347826;0.0;37705;0.05025041456592017;99520;657059;1
180000;0;1;1;31;-1;-1;-1;-1;-1;-1;18710;45460;3700;0;228;-372;45460;3700;0;228;0;0;0;0.10394444444444445;0.25255555555555553;0.020555555555555556;0.0;0.0012666666666666666;-0.0020666666666666667;-1.0;-26750;1.0;49388;67726;2
